,EURUSD_Close_lag_1,EURUSD_Close_lag_2,EURUSD_Close_lag_3,EURUSD_Close_lag_4,EURUSD_Close_lag_5,EURUSD_Close_lag_6,EURUSD_Close_lag_7,EURUSD_Close_lag_8,EURUSD_Close_lag_9,EURUSD_Close_lag_10,EURUSD_Close_lag_11,EURUSD_Close_lag_12,EURUSD_Close_lag_13,EURUSD_Close_lag_14,EURUSD_Close_lag_15,EURUSD_Close_lag_16,EURUSD_Close_lag_17,EURUSD_Close_lag_18,EURUSD_Close_lag_19,EURUSD_Close_lag_20,EURUSD_Close_frac_diff,EURUSD_Close_frac_diff_d,EURUSD_Close_SMA,EURUSD_Close_slope,EURUSD_Close_volatility,EURUSD_Close_regime,EURUSD_Close_regime_label,EURUSD_Close_trend,EURUSD_Close_detail_1,EURUSD_Close_detail_2,EURUSD_Close_detail_3,EURUSD_Close_details,GBPUSD_Close_lag_1,GBPUSD_Close_lag_2,GBPUSD_Close_lag_3,GBPUSD_Close_lag_4,GBPUSD_Close_lag_5,GBPUSD_Close_lag_6,GBPUSD_Close_lag_7,GBPUSD_Close_lag_8,GBPUSD_Close_lag_9,GBPUSD_Close_lag_10,GBPUSD_Close_lag_11,GBPUSD_Close_lag_12,GBPUSD_Close_lag_13,GBPUSD_Close_lag_14,GBPUSD_Close_lag_15,GBPUSD_Close_lag_16,GBPUSD_Close_lag_17,GBPUSD_Close_lag_18,GBPUSD_Close_lag_19,GBPUSD_Close_lag_20,GBPUSD_Close_frac_diff,GBPUSD_Close_frac_diff_d,GBPUSD_Close_SMA,GBPUSD_Close_slope,GBPUSD_Close_volatility,GBPUSD_Close_regime,GBPUSD_Close_regime_label,GBPUSD_Close_trend,GBPUSD_Close_detail_1,GBPUSD_Close_detail_2,GBPUSD_Close_detail_3,GBPUSD_Close_details,USDJPY_Close_lag_1,USDJPY_Close_lag_2,USDJPY_Close_lag_3,USDJPY_Close_lag_4,USDJPY_Close_lag_5,USDJPY_Close_lag_6,USDJPY_Close_lag_7,USDJPY_Close_lag_8,USDJPY_Close_lag_9,USDJPY_Close_lag_10,USDJPY_Close_lag_11,USDJPY_Close_lag_12,USDJPY_Close_lag_13,USDJPY_Close_lag_14,USDJPY_Close_lag_15,USDJPY_Close_lag_16,USDJPY_Close_lag_17,USDJPY_Close_lag_18,USDJPY_Close_lag_19,USDJPY_Close_lag_20,USDJPY_Close_frac_diff,USDJPY_Close_frac_diff_d,USDJPY_Close_SMA,USDJPY_Close_slope,USDJPY_Close_volatility,USDJPY_Close_regime,USDJPY_Close_regime_label,USDJPY_Close_trend,USDJPY_Close_detail_1,USDJPY_Close_detail_2,USDJPY_Close_detail_3,USDJPY_Close_details
2020-08-31,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,1.1869,1.1859666666666666,1.1850333333333334,1.1841,1.1812,1.1782,0.0010999999999998789,1.0,1.184815,0.7739970996372358,0.0050528606338013,1,uptrend,1.1873417872950967,0.002216036134055695,0.00042100920977612775,0.0006438117618586673,0.00328085710569049,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,1.3102,1.3096,1.309,1.3084,1.3063,1.3032,0.0006666666666668153,1.0,1.3165200000000001,1.2610325930199062,0.011407647993717776,1,uptrend,1.3369275310272686,-0.0020106919137820654,0.002677190786532589,0.00019563483087732376,0.0008621337036278472,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,105.99,106.19,106.39,106.59,106.92,106.89,0.1833333333333229,1.0,106.0565,0.2808258359769056,0.44589154399414904,0,sideways,105.94840439099586,0.05367902157436745,-0.003434104269184311,-0.03732473070522857,0.012920186599954565
2020-09-01,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,1.1869,1.1859666666666666,1.1850333333333334,1.1841,1.1812,0.001100000000000101,1.0,1.185455,0.747882769375896,0.004981019823224269,1,uptrend,1.1875492458647754,-0.0003740836522310426,-0.000589746819049158,0.0010211673610713281,5.733688979112756e-05,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,1.3102,1.3096,1.309,1.3084,1.3063,0.0006666666666665932,1.0,1.318265,1.2811253927888178,0.01192063165542681,1,uptrend,1.3370547084862388,-0.004840207866435308,0.0028393504988447013,0.0005059700999810877,-0.001494887267609519,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,105.99,106.19,106.39,106.59,106.92,0.18333333333333712,1.0,106.0095,0.23448986635024038,0.40065775597950726,0,sideways,105.99502461664216,0.16972842570875926,-0.05731132111245925,-0.04864930830107798,0.06376779629522203
2020-09-02,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,1.1869,1.1859666666666666,1.1850333333333334,1.1841,-0.0025999999999999357,1.0,1.18566,0.697697132350128,0.004880029718997588,1,uptrend,1.1874931238907496,-0.0020163301895435304,-0.000963420131227523,-0.0012854153934952295,-0.004265165714266283,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,1.3102,1.3096,1.309,1.3084,0.0012000000000000899,1.0,1.3197100000000002,1.2855344753484488,0.0121434414228702,1,uptrend,1.3353248188353315,-0.004365464228164805,-0.0014414180091980606,0.0001461488813515079,-0.005660733356011358,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,105.99,106.19,106.39,106.59,0.060000000000002274,1.0,105.97250000000001,0.16162341743737318,0.34202847766201344,0,sideways,106.04417873958865,0.16967010312096723,-0.023806157124366855,0.07255827876150026,0.21842222475810064
2020-09-03,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,1.1869,1.1859666666666666,1.1850333333333334,-0.005700000000000038,1.0,1.1857000000000002,0.6349983237402546,0.004869837947739829,1,uptrend,1.1870708061791142,-0.0031050683131713624,-0.00041570561380375,0.00038662643002155986,-0.003134147496953553,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,1.3102,1.3096,1.309,-0.0029000000000001247,1.0,1.3206900000000001,1.2580360326054585,0.0119723370233721,1,uptrend,1.3315744743690963,-0.002038613748440754,-0.003364019631322738,-0.001517936597968738,-0.00692056997773223,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,105.99,106.19,106.39,0.23000000000000398,1.0,105.95149999999998,0.10771229479151767,0.3138526398356287,0,sideways,106.09950810436247,0.11187189210303423,0.012502805284802404,-0.020042685585267058,0.10433201180256958
2020-09-04,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,1.1869,1.1859666666666666,-0.00039999999999995595,1.0,1.1856383333333333,0.573568623237386,0.004886504568749016,1,uptrend,1.1862921884137017,-0.0037685135118973763,0.0009471698763322899,0.0002499677478609123,-0.002571375887704174,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,1.3102,1.3096,-0.007199999999999873,1.0,1.32165,1.238624873609706,0.01175341433533458,1,uptrend,1.3259331399300913,0.0006254202138069343,-0.0012384941303667323,0.0020281590106671463,0.0014150850941073482,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,105.99,106.19,-0.010000000000005116,1.0,105.9435,0.06375382522951778,0.30397074920771183,0,sideways,106.15871314204018,0.04365216070559145,0.06802549382332285,0.006117198249698053,0.11779485277861235
2020-09-05,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,1.1869,-0.001100000000000101,1.0,1.185495,0.515083685201212,0.004918306595353999,1,uptrend,1.185371326053529,-0.0039596095621486325,0.0012631588567990615,-0.0003708447781368008,-0.003067295483486372,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,1.3102,0.00019999999999997797,1.0,1.3223866666666666,1.21171069466397,0.011415263199688632,1,uptrend,1.319026542191435,0.00204993109952781,0.0005604509921588297,-0.0009867326801984073,0.0016236494114882324,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,105.99,0.060000000000002274,1.0,105.94583333333333,0.02722257365042058,0.30613392895229535,0,sideways,106.21089785827587,-0.02152820140393801,0.06001295097651609,-0.03372412990242969,0.004760619670148389
2020-09-06,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,1.1929,-0.0006999999999999229,1.0,1.18527,0.43001368417932007,0.004953454698502257,0,sideways,1.184449490006484,-0.0038885087087480435,-0.0001687460138086747,-0.0002748753481803643,-0.004332130070737083,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,1.3235,-0.003866666666666685,1.0,1.3229,1.184398220916849,0.011063828636308694,1,uptrend,1.311457674834147,0.0007859614696119921,0.0013381633364952757,-0.001170257616454887,0.000953867189652381,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,105.42,0.006666666666660603,1.0,105.9585,-0.0037749203727788228,0.31321661693217456,0,sideways,106.248496792458,-0.04710074687601307,-0.04618337583315724,-0.006049274515065415,-0.09933339722423572
2020-09-07,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,1.1836,-0.000700000000000145,1.0,1.18471,0.3234848292389625,0.0046704758889286125,0,sideways,1.1835620134385547,-0.0031476835006275477,-0.0012474726428827823,0.0013077647160721422,-0.0030873914274381882,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,1.3098,-0.003866666666666685,1.0,1.322555,1.0652483732801254,0.011151368284650989,1,uptrend,1.303557014036845,-0.001672453798106236,0.0018474078687013451,0.003018200359745651,0.0031931544303407606,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,106.1,0.006666666666674814,1.0,106.0,0.011322036456973272,0.29240683026495345,0,sideways,106.2633746585409,-0.06034055588646227,-0.09129368630064769,0.0947873302511815,-0.056846911935928474
2020-09-08,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,1.1859,-0.0006999999999999229,1.0,1.184425,0.30359743911114734,0.004909566684450334,0,sideways,1.1828036772502553,-0.001652679991690658,-0.0011913433526789426,-0.0012668572950445967,-0.004110880639414198,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,1.3212,-0.003866666666666685,1.0,1.322,1.0209072013693588,0.012058885734023512,1,uptrend,1.295962691796173,-0.0038649324418017395,0.0011496148116266413,-0.005031968107440225,-0.007747285737615323,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,105.79,0.006666666666660603,1.0,105.99549999999999,-0.05798768586703362,0.2914779339238984,0,sideways,106.24592624519285,-0.07873549403640598,-0.02797225144620649,-0.10174041635378457,-0.20844816183639703
2020-09-09,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,1.1795,-0.0038000000000000256,1.0,1.18414,0.24338315280652,0.004984309884935509,0,sideways,1.1822485625191232,-9.611211062723143e-05,-0.0006876654819690121,0.0002403460941138775,-0.000543431498482366,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,1.3087,-0.017900000000000027,1.0,1.3209399999999998,0.8921069917357638,0.013025896833006546,1,uptrend,1.2895454977359848,-0.004908170531232259,-7.364019516044503e-05,0.0067526258340023715,0.001770815107609668,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,105.78,-0.23999999999999488,1.0,106.0145,-0.03583130996441808,0.2897574605847889,0,sideways,106.19002487962854,-0.06779172586902872,0.01871901279574438,0.03078150028975938,-0.01829121278352496
2020-09-10,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,1.1792333333333334,0.0022999999999999687,1.0,1.18423,0.2402533734931156,0.0049118415217033005,0,sideways,1.1819323267464337,0.0011898047194033351,0.0003885088825135571,-0.00016478492652733265,0.0014135286753895597,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,1.3079,0.0013000000000000789,1.0,1.31952,0.7819809590245974,0.015703284567212882,1,uptrend,1.284891793354738,-0.0037196818326513323,-0.0009287657431466778,-0.004263687009592485,-0.008912134585390495,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,105.84333333333333,0.1599999999999966,1.0,106.03200000000001,-0.01367324711327722,0.2853855502304479,0,sideways,106.091414651394,-0.025344530189244666,0.02477859585255776,-0.010952166555272454,-0.011518100891959359
2020-09-11,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,1.1789666666666667,0.001100000000000101,1.0,1.1844933333333334,0.251087575961062,0.004768961538099403,0,sideways,1.1819236810291216,0.0021481079050983437,0.0016746820032319443,0.0009893596516495756,0.004812149559979864,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,1.3071,-0.01970000000000005,1.0,1.3180900000000002,0.6721200039716546,0.01795754610152342,1,uptrend,1.2823106397525115,-0.0012791890927471646,-0.0017151262980712543,-0.0009433457789399736,-0.0039376611697583925,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,105.90666666666667,-0.04000000000000625,1.0,106.04683333333332,0.003929236030764116,0.2827609802102458,0,sideways,105.94848615889009,0.03989156521281536,0.035144702325546,0.04915128294265257,0.12418755048101393
2020-09-12,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,1.1787,0.0032000000000000917,1.0,1.1848083333333332,0.26558458227197157,0.004589383566481589,0,sideways,1.182188494032773,0.00263442163314752,0.002130816604400713,-0.00047980427078539895,0.004285433966762834,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,1.3063,-0.0009999999999998899,1.0,1.3167849999999999,0.5728317364057434,0.01966538941734199,1,uptrend,1.2817395451925218,0.001377719562371767,-0.0019407724256556664,0.0016836756383066431,0.0011206227750227436,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,105.97,0.010000000000005116,1.0,106.0515,0.009901830424063895,0.2810911799783532,0,sideways,105.76599830151149,0.11214234388835571,0.03135285035722825,-0.023522426428457994,0.11997276781712597
2020-09-13,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,1.1833,0.0007666666666665822,1.0,1.185175,0.3021314229374461,0.0043630408811763605,0,sideways,1.1825298679888787,0.002839463009470348,0.0007822390437035726,-0.0009203989369881332,0.0027013031161857875,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,1.315,0.0017000000000000348,1.0,1.315605,0.48155502940503414,0.02099100970187301,0,sideways,1.2824003826019776,0.003917654787769354,-0.0006599554658087511,0.0015235076707617338,0.004781206992722336,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,106.36,-0.14000000000000057,1.0,106.046,-0.00801474713472139,0.2838325838802674,0,sideways,105.55641945561277,0.13008117230055288,0.003729353412582195,-0.04949349575708624,0.08431702995604883
2020-09-14,1.1868,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,1.1829,0.0007666666666668043,1.0,1.1853500000000001,0.3288290385242254,0.004354059744322684,0,sideways,1.1827895253453853,0.0029002664435038737,-0.0019506579604530205,0.000648429957947095,0.0015980384409979482,1.2844,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,1.3208,0.0016999999999998128,1.0,1.314075,0.3501363126102719,0.02212214332170893,0,sideways,1.2836326100219833,0.005575195898968324,0.00164321963356444,-0.001258081923937888,0.005960333608594876,105.72,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,105.98,-0.14000000000000057,1.0,106.01399999999998,-0.07540482967937079,0.2826433290591187,0,sideways,105.33416908977016,0.061931203085627815,-0.026053266190280148,0.029770018674087004,0.06564795556943467
2020-09-15,1.1845,1.1868,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,1.1821,0.0007666666666665822,1.0,1.18543,0.35513678480574296,0.0043212503605072035,0,sideways,1.1828901550704662,0.0025585162900021554,-0.0028175731211719387,0.0007608661715634703,0.000501809340393687,1.2886,1.2844,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,1.3198,0.0017000000000000348,1.0,1.312465,0.20346617804243294,0.022769211989436836,0,sideways,1.2853944131988548,0.006490769493174448,0.002664922971545416,-0.0022510255545163697,0.006904666910203494,105.43,105.72,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,106.55,-0.14000000000000057,1.0,105.9865,-0.12203626220362862,0.3114172000937831,0,sideways,105.11298296826439,-0.05648764337571732,-0.03848451115262192,0.05995297333449609,-0.035019181193843146
2020-09-16,1.1814,1.1845,1.1868,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,1.1903,-0.0022999999999999687,1.0,1.185395,0.33730880896554183,0.004352364081649924,0,sideways,1.1826861641340451,0.0018064198133180935,-0.0007182111169854026,-0.0012310982392966352,-0.0001428895429639442,1.2965,1.2886,1.2844,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,1.3349,0.0041999999999999815,1.0,1.3113,0.05837310716614308,0.02296935919846991,0,sideways,1.2872531931701645,0.006696921242437453,0.0014524721169802135,0.0019498943364254376,0.010099287695843104,104.94,105.43,105.72,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,105.34,-0.28999999999999204,1.0,105.90599999999999,-0.22798357010965775,0.3620597346593742,0,sideways,104.913387412155,-0.18313009946153797,-0.019700691074194632,-0.07801081373604214,-0.28084160427177474
2020-09-17,1.1847,1.1814,1.1845,1.1868,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,1.1914,-0.0031000000000001027,1.0,1.1851150000000001,0.25689216873669984,0.0041975831949093,0,sideways,1.182013418603979,0.0008980343030648919,0.001033701804469527,0.0009256271696223502,0.002857363277156769,1.2972,1.2965,1.2886,1.2844,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,1.3355666666666666,0.007900000000000018,1.0,1.309415,-0.19652030752187466,0.022472232313373492,0,sideways,1.288494950441693,0.005381452158066613,-0.0004159693791949994,0.0017974134704175804,0.0067628962492891935,104.73,104.94,105.43,105.72,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,105.52333333333334,-0.4900000000000091,1.0,105.87550000000002,-0.22930268425489508,0.4313182228428926,0,sideways,104.76235922368345,-0.24707224589051477,0.029511041756258002,0.01944337838073024,-0.19811782575352654
2020-09-18,1.1837,1.1847,1.1814,1.1845,1.1868,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,1.1925,0.0033000000000000806,1.0,1.18473,0.15597458755500782,0.003935739674247987,0,sideways,1.1807785449843335,-5.7510299263258356e-05,0.0012722667560254328,-0.00024515471151348515,0.0009696017452486894,1.2915,1.2972,1.2965,1.2886,1.2844,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,1.3362333333333334,0.0006999999999999229,1.0,1.3072116666666667,-0.4752103868682078,0.021926872815383757,0,sideways,1.2887289628055787,0.0024408264669161478,-0.001904306045313557,-0.001960433220564671,-0.0014239127989620801,104.55,104.73,104.94,105.43,105.72,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,105.70666666666666,-0.20999999999999375,1.0,105.82683333333334,-0.2557380036412926,0.5191203479658056,0,sideways,104.67915846567999,-0.19656750570791764,0.07436854934183189,0.005201980450781766,-0.11699697591530399
2020-09-19,1.1814333333333333,1.1837,1.1847,1.1814,1.1845,1.1868,1.1860333333333335,1.1852666666666667,1.1845,1.1813,1.1802,1.1779,1.1817,1.1824,1.1831,1.1838,1.1849,1.1853,1.191,1.1936,-0.001000000000000112,1.0,1.1841766666666667,0.02928348383355317,0.0035443241835298816,0,sideways,1.1789379122476642,-0.0009495540415565338,0.0012278096706646747,-0.0005599681077621067,-0.0002817124786539659,1.2881333333333334,1.2915,1.2972,1.2965,1.2886,1.2844,1.2827,1.2810000000000001,1.2793,1.2803,1.3,1.2987,1.3166,1.3204666666666667,1.3243333333333334,1.3282,1.328,1.3352,1.3381,1.3369,-0.005699999999999816,1.0,1.3048066666666667,-0.7687442407557477,0.02120205109795414,-1,downtrend,1.2876274553139708,-0.0016654152901300632,-0.00198734111594026,-0.0011321498938483027,-0.004784906299918626,104.58,104.55,104.73,104.94,105.43,105.72,105.86,106.0,106.14,106.13,106.17,106.01,106.25,106.24333333333334,106.23666666666666,106.23,106.17,106.18,105.95,105.89,-0.18000000000000682,1.0,105.7705,-0.2974002224610306,0.5892420297214588,0,sideways,104.66991057530561,-0.07480180693587052,0.021300943469138654,0.02304049068603354,-0.030460372780698325
